epoch,train_loss,train_box,train_cls,train_obj,val_loss,val_box,val_cls,val_obj,precision,recall,map50,map5095,lr
1,4.103917738970588,1.3247363919526143,0.9077927134395425,0.01393697900709763,1.9497412225427149,0.5791496824320048,0.4414248427707855,0.011579250363998761,0.0,0.0,0.23508989258679433,0.23508989258679433,5e-05
2,1.7883035896650328,0.687222349877451,0.34919297960069445,0.013375625111698325,0.5841009390272506,0.19681481853739857,0.11489835485696928,0.01064776380006309,0.0,0.0,0.745322456307396,0.745322456307396,0.0001
3,1.0049415339052288,0.5194406147875817,0.1460772744970384,0.011819128896675858,0.3939407815535863,0.20560611304763246,0.05223558831786669,0.007906975849748475,0.9999999999999376,0.009163802978235963,0.6883322442616651,0.6883322442616651,0.00015
4,0.8470301011029412,0.5051381229575164,0.10179730084986469,0.00912678537805096,0.3474495510940682,0.1941575132072244,0.04395837005818918,0.005354231891124488,0.8222222222222186,0.10595647193585332,0.788096109129261,0.788096109129261,0.0002
5,0.780972349877451,0.500399880004085,0.08454914467007506,0.00673312517552594,0.3457781513940254,0.19031294659800727,0.046460738379205786,0.004020747474552085,0.5141083521444693,0.5217640320733101,0.7925344066018504,0.7925344066018504,0.00025
6,0.7376953125,0.5022725822099673,0.07135323543174595,0.005341244367213031,0.27056136530011754,0.18923171640258946,0.022943440799762977,0.0031248317259580712,0.4931442080378248,0.5973654066437568,0.8256385760217768,0.8256385760217768,0.0003
7,0.7119778901143791,0.5015200546364379,0.06366012049656289,0.004870298797009038,0.31270192056622137,0.18985392415224145,0.03735590600851151,0.0026950697429461157,0.5356020942408375,0.5859106529209619,0.827584070265491,0.827584070265491,0.00035
8,0.6862473830678104,0.49936970230800654,0.056190989375893584,0.004577347499872345,0.5696741319070123,0.18895492791176932,0.12406487685098519,0.0021311432478277516,0.5100463678516226,0.5670103092783502,0.7850068767588168,0.7850068767588168,0.0004
9,0.6595655254289216,0.498761106004902,0.04782914803698172,0.004328162997376685,0.24267146151223684,0.18939411851096916,0.01439464180323627,0.002523354478988405,0.4344405594405593,0.8539518900343638,0.8256071544495514,0.8256071544495514,0.00045000000000000004
10,0.6700760186887255,0.5003248825571895,0.05076240277757832,0.004370585921543097,0.23258958372487326,0.1890444237755858,0.011532075236552527,0.002237233461399635,0.4919686215913334,0.7542955326460478,0.8106064870435465,0.8106064870435465,0.0005
11,0.38991108813316994,0.2461953954758987,0.04528132825115927,0.0019662059210484324,0.205897655116913,0.18894067865936723,0.00352869220341122,0.0015927251103040698,0.6281302170283803,0.8619702176403203,0.9103147847416484,0.9103147847416484,0.000499965894595621
12,0.3446643305759804,0.23169455933415034,0.035267044827829,0.0017917558258655024,0.20366137985089053,0.18900864829891892,0.00291011593045165,0.0014805961737821738,0.6753812636165575,0.8877434135166089,0.9063621875477511,0.9063621875477511,0.0004998635877065611
13,0.342022824754902,0.24276625689338235,0.03079429670097002,0.0017186326918259165,0.20798335663259845,0.1884636102950192,0.004416735880167253,0.0015673844665225136,0.5611180642469752,0.7703321878579606,0.8535788286231173,0.8535788286231173,0.000499693107302502
14,0.3451703239889706,0.2439129199857026,0.03149975405799018,0.0016886617623123469,0.20860309027917853,0.18932198481336576,0.0043530452002576644,0.001555492664255695,0.6071428571428569,0.8568155784650625,0.9010466806567,0.9010466806567,0.0004994544999910842
15,0.3247748480902778,0.2396307253370098,0.026200078515445487,0.0016361249038596558,0.19457183727254607,0.18818956559107183,0.00045636462556149335,0.0012532947143777933,0.747263207996192,0.8991981672394039,0.93976751678682,0.93976751678682,0.0004991478310051641
16,0.3248709086499183,0.23946094388276143,0.026288806846718384,0.001635713514938853,0.19542956304604606,0.1886641767607432,0.0004204404599497894,0.0013760162661485714,0.6899189918991896,0.8780068728522332,0.9432270742094111,0.9432270742094111,0.0004987731841849803
17,0.32681206597222223,0.24410264756944444,0.025380351029190364,0.0016421099893407884,0.19486685879698626,0.18847840796458668,0.0004476707446767383,0.0012613595689255658,0.71317157712305,0.9427262313860247,0.9441762821181399,0.9441762821181399,0.0004983306619552327
18,0.30425953584558824,0.23525614021650326,0.020926824737997615,0.0015554640028211805,0.19431694600407937,0.18851130044079262,0.00029787844833418234,0.0012280023784363922,0.7650349650349647,0.939862542955326,0.9460693658158374,0.9460693658158374,0.0004978203852970802
19,0.3072335835375817,0.2407949410232843,0.020086435399024317,0.0015443402957292943,0.19402699931163223,0.18842155054279658,0.0002593710246712786,0.0012068339276922757,0.7811320754716978,0.9484536082474222,0.9459380820714226,0.9459380820714226,0.0004972424937150663
20,0.32416034773284313,0.23782615910947713,0.026611947545818256,0.0016256369796453737,0.19420133816869292,0.18846602350065153,0.00029378230593137477,0.0012134918023419638,0.7513392857142854,0.9639175257731953,0.9468406696527897,0.9468406696527897,0.0004965971451989791
