epoch,train_loss,train_box,train_cls,train_obj,val_loss,val_box,val_cls,val_obj,precision,recall,map50,map5095,lr
1,4.027931732657068,0.995344711223822,0.9837077675065445,0.020285082113056283,2.8874745228073815,0.8648426055908203,0.6548959393392909,0.014486018398945982,0.0,0.0,0.2086997557024717,0.2086997557024717,5e-05
2,2.0712762802683247,0.6525699955006544,0.4473838606429974,0.019140712877842768,1.0057388679547743,0.3519660086794333,0.19938734072175893,0.013902708286927506,0.0,0.0,0.4942298212131796,0.4942298212131796,0.0001
3,1.029007996564136,0.35422951263907065,0.20016655247873036,0.01857058540064627,0.6314699996601452,0.24992053034630687,0.1099935935640877,0.012892172163860365,0.0,0.0,0.6583902842555002,0.6583902842555002,0.00015
4,0.6639340385716623,0.2808735632771597,0.10505668280636453,0.016975362887557265,0.3407658721912991,0.18486426492983646,0.03666835216255012,0.011474137075922706,0.81869688385269,0.33104238258877416,0.8611344714982303,0.8611344714982303,0.0002
5,0.5568138242392016,0.2650986916107657,0.07820586758758385,0.014273298972564219,0.36167548136277633,0.21354491893540728,0.03707295070529323,0.00922792802818797,0.7594178082191775,0.5080183276059562,0.9076181903205505,0.9076181903205505,0.00025
6,0.47475573155268325,0.2550068001472513,0.05784958444964823,0.011549145763457133,0.4548298654231158,0.25091535340655935,0.058331994791726835,0.007229631385681304,0.7241129616220126,0.5727376861397477,0.8248008718100984,0.8248008718100984,0.0003
7,0.45517399173756545,0.25113921639806935,0.05491641179429299,0.00982216640292662,0.37803939790888264,0.2122568666934967,0.04637182489413218,0.006666763660243966,0.5648148148148144,0.48911798396334455,0.8801444337073054,0.8801444337073054,0.00035
8,0.3970857790003272,0.23900408520124344,0.04074360313215805,0.008962840934074363,0.21965880529447035,0.16996811540289358,0.008870390842044303,0.005769879358227957,0.6147635524798153,0.9158075601374566,0.9306573188472563,0.9306573188472563,0.0004
9,0.39399567449280104,0.24837186324034685,0.037321340351204595,0.008413654347364815,0.352827746827494,0.2135103084824302,0.039165148707979824,0.005455497929572382,0.7365439093484415,0.744558991981672,0.895510696523148,0.895510696523148,0.00045000000000000004
10,0.3844588514397906,0.24137806517915575,0.0368666124593525,0.00811920365737995,0.3619497666304762,0.29545717469670557,0.016097264268054544,0.00455020021604882,0.6435253569670111,0.7485681557846502,0.9293752468985531,0.9293752468985531,0.0005
11,0.33053860489610604,0.21988985550965315,0.031919731519609224,0.0037244077752397946,0.20302622243762017,0.18329555493864147,0.0025869575315895913,0.0029924485049295153,0.8325740318906601,0.8373424971363111,0.9422103712545117,0.9422103712545117,0.000499965894595621
12,0.29325635021269636,0.19316332752167867,0.028761326954626912,0.0034512075454152693,0.1610356791452928,0.1411078004674478,0.002792318303413181,0.002887730997860093,0.768215158924205,0.8997709049255437,0.9450040906170746,0.9450040906170746,0.0004998635877065611
13,0.26830607309391363,0.1851340089168848,0.023390598946216843,0.003250172000904982,0.15881771689111537,0.13817728554660624,0.00324449033386455,0.002726740348787809,0.7689262741217215,0.8900343642611679,0.9522824246811641,0.9522824246811641,0.000499693107302502
14,0.2618152558491492,0.18014047033499672,0.02296536193468184,0.0031938353134075385,0.14794675585898487,0.12049853889779612,0.005707456204849718,0.0025814621381207623,0.8315163528245784,0.9610538373424966,0.9744667490766157,0.9744667490766157,0.0004994544999910842
15,0.2325311630808246,0.16451802678133182,0.018684226180870494,0.002989544294267425,0.12557450871575962,0.11241094036535783,0.0008621102229385128,0.002644309536977248,0.7631458619112937,0.9558991981672389,0.9664378567056362,0.9664378567056362,0.0004991478310051641
16,0.24261762209587695,0.1651061692162958,0.02184100800159714,0.002995960375401362,0.11985586698759686,0.10903923396359791,0.0005725077247585763,0.0022747772904536264,0.8768599281682911,0.9788087056128288,0.9815002747282172,0.9815002747282172,0.0004987731841849803
17,0.22057402446007854,0.15514673362851766,0.017885953968108013,0.00294230995377945,0.13831900561397725,0.12368289496410977,0.0010961250122901137,0.002836933792357079,0.7309168443496799,0.9816723940435276,0.9663593587745186,0.9663593587745186,0.0004983306619552327
18,0.21525182274623691,0.15134817393038286,0.017487805551259304,0.0028602140736205418,0.12056543955748732,0.10957937315106392,0.00047552343682830475,0.0023898739240724933,0.7523975588491715,0.9885452462772045,0.9846162372281173,0.9846162372281173,0.0004978203852970802
19,0.19595800269960734,0.14113868593545484,0.014608846909088613,0.00274702641352309,0.1120846458456733,0.1014209012416276,0.0004514422433038073,0.0023273544227281075,0.8206235011990404,0.9799541809851083,0.985495853670684,0.985495853670684,0.0004972424937150663
20,0.1992259400053174,0.1403522591316263,0.015910081214305618,0.0027863068106286815,0.11400888948277994,0.1037130053747784,0.0003115617663504302,0.002340299640358849,0.8188751191611054,0.9839633447880866,0.9859846330910454,0.9859846330910454,0.0004965971451989791
