epoch,train_loss,train_box,train_cls,train_obj,val_loss,val_box,val_cls,val_obj,precision,recall,map50,map5095,lr
1,4.128919015522876,1.318380438112745,0.9140672870710784,0.017096545649509805,2.039349698040583,0.7584008624836734,0.40971409505632916,0.012951636542332227,0.0,0.0,0.30136179980545297,0.30136179980545297,5e-05
2,1.7978624131944445,0.6620353349673203,0.3568701650582108,0.016309461406632964,0.9344838944744301,0.37089151327740655,0.1713662748161244,0.012373389114868152,0.0,0.0,0.5080283020495072,0.5080283020495072,0.0001
3,0.9990904564950981,0.42820063572303924,0.17033799115349266,0.014972582050398284,0.5001227069799214,0.28124313403482304,0.05959130659461294,0.010026413088315698,0.0,0.0,0.7097012230990717,0.7097012230990717,0.00015
4,0.7281530841503268,0.3802099290236928,0.09973928414139094,0.01218319562525531,0.4106714690793051,0.2357142479180201,0.04832562605757904,0.007495085876775251,0.5034965034965025,0.16494845360824734,0.7989312727093411,0.7989312727093411,0.0002
5,0.6326637816584967,0.3642860562193627,0.07691107855902778,0.009410678639131434,0.36551587419694964,0.2082674002538533,0.045995980778525125,0.004815132765431111,0.8016997167138787,0.1620847651775486,0.7940261226072204,0.7940261226072204,0.00025
6,0.5907360600490196,0.3593194699754902,0.06658322328056385,0.007915651408675449,0.29766751836015753,0.22941764777517754,0.017013804414166035,0.004302114841515479,0.7340957827019294,0.5882016036655209,0.8808776055603886,0.8808776055603886,0.0003
7,0.5525160845588235,0.3501541436887255,0.057910912956287655,0.007158067491319444,0.2456097357213225,0.18612863623524364,0.014551587414714618,0.003956584201394219,0.7369553523399673,0.7846506300114543,0.9283995556872193,0.9283995556872193,0.00035
8,0.5279063904207516,0.34268695108251634,0.05273965573778339,0.006750308766084559,0.21252964416595355,0.17500245081235286,0.007486170091874659,0.0037671709773407134,0.531006312662458,0.8190148911798392,0.9099121613478488,0.9099121613478488,0.0004
9,0.5001544628267974,0.33986800449346405,0.04485350652457842,0.00643116570765676,0.3001991843115793,0.272361252031642,0.0044868646853908544,0.0035943346232022735,0.5485502360080915,0.9318442153493695,0.9200671014895005,0.9200671014895005,0.00045000000000000004
10,0.48020163143382355,0.34140433517156865,0.03792101729149912,0.006258616727941177,0.19215641977035836,0.14520791877214223,0.011421000104015862,0.003171375379621234,0.6898121798520201,0.6941580756013742,0.8644440752020178,0.8644440752020178,0.0005
11,0.3294272429023693,0.21109355851715686,0.035802960239983854,0.002730698679007736,0.22836335619154585,0.19082246271714773,0.009455643502700879,0.0022934905995431964,0.6876814599751138,0.9495990836197017,0.9541114948274563,0.9541114948274563,0.000499965894595621
12,0.28801836001327613,0.18842183032066995,0.029797784331577277,0.0025507783578112234,0.17998427169644124,0.16893789597433995,0.0008516433173269629,0.0021228615032959745,0.6682170542635657,0.987399770904925,0.9655358192838687,0.9655358192838687,0.0004998635877065611
13,0.2613864474826389,0.17401809193729575,0.02597595133812599,0.0023597617554508782,0.17766069355484557,0.1572497273757033,0.003921166885568182,0.002161866539800072,0.6161314413741596,0.9450171821305837,0.9563081268701418,0.9563081268701418,0.000499693107302502
