epoch,train_loss,train_box,train_cls,train_obj,val_loss,val_box,val_cls,val_obj,precision,recall,map50,map5095,lr
1,3.6559206495098038,0.9601067835988563,0.875765931372549,0.01710919149560866,2.0460035858088976,0.6631749462183207,0.44337509177863327,0.01317584155271995,0.0,0.0,0.23561738398818538,0.23561738398818538,5e-05
2,1.6223058363970588,0.5549922768586601,0.33426840788398693,0.01612603679981107,0.8275963183679537,0.342140244804833,0.1457637032944726,0.012041241011356927,0.0,0.0,0.49088263637050306,0.49088263637050306,0.0001
3,0.9221417994281046,0.394818155126634,0.15613794264450573,0.014726496677772672,0.4553621393632671,0.2308076824907843,0.06143728785055209,0.010060648280769994,0.9999999999997999,0.0028636884306987385,0.6980068820656576,0.6980068820656576,0.00015
4,0.7222206265318627,0.363009663500817,0.10282786250893587,0.01268048255272161,0.42721268949715513,0.21859668821232503,0.05913169061556165,0.007805232609277719,0.6709323583180975,0.2101947308132874,0.8012499241718893,0.8012499241718893,0.0002
5,0.630191099877451,0.3443359375,0.08211001726536969,0.009877587611379187,0.27163325144683936,0.16172251966037707,0.02857460000405522,0.006046732558048071,0.6492537313432831,0.4982817869415805,0.8267056039042651,0.8267056039042651,0.00025
6,0.5666357102736929,0.3296431398080065,0.06851717381695517,0.007861712087992748,0.20962299205805068,0.14454450097666482,0.01575085884050496,0.0044564785399648565,0.6483957219251333,0.5555555555555552,0.9062242657647792,0.9062242657647792,0.0003
7,0.5421310125612745,0.3258029513888889,0.06291051378437117,0.006897117265688827,0.24461385634936153,0.15776446706628147,0.023203437517718178,0.004309768965000023,0.5370370370370369,0.7308132875143181,0.8801222827416304,0.8801222827416304,0.00035
8,0.47571997549019607,0.3216442631740196,0.042789151933458114,0.006426039552376941,0.1960289610643365,0.16960876094832267,0.003972847533883255,0.0036254144554370886,0.6397121083827263,0.8654066437571588,0.9463259757894068,0.9463259757894068,0.0004
9,0.4988976970996732,0.32392865349264705,0.04981797224555919,0.006378044178283293,0.17848548354351357,0.14802926231056587,0.00483152660899785,0.003990410184955488,0.5808852330591459,0.8493699885452458,0.9096156054626064,0.9096156054626064,0.00045000000000000004
10,0.4603917738970588,0.31712111928104575,0.03951687656976039,0.006181225745506536,0.2057261267617413,0.15607109488961904,0.010315662637242907,0.004677010981842331,0.4323131253678633,0.8413516609392894,0.9239755440827012,0.9239755440827012,0.0005
11,0.32505576937806374,0.2002307368259804,0.0380159586862801,0.0026948529910417944,0.1912699220319317,0.16152268018760638,0.00693941399563778,0.0022322498841347285,0.7629453681710211,0.9198167239404348,0.9499097350823585,0.9499097350823585,0.000499965894595621
12,0.2766383750765931,0.1726412505106209,0.03127320732166564,0.0025440876779992596,0.14496318376771936,0.12483684844486245,0.0033074211844585444,0.002551017956889009,0.6383928571428569,0.9828178694158071,0.9792963378050941,0.9792963378050941,0.0004998635877065611
13,0.25951031454248363,0.16515554789624182,0.028203305699466878,0.0024359946157418047,0.18292257342844792,0.16628175912654564,0.002207329567441011,0.0025047063933830013,0.6040451186308827,0.8894616265750281,0.9620609378063476,0.9620609378063476,0.000499693107302502
14,0.25456335529003266,0.1604101243361928,0.028210137872134937,0.0023806391198650683,0.15099116418187478,0.13999126320832397,0.0009896472529944066,0.002007739825203981,0.8344298245614031,0.871706758304696,0.9597409512347621,0.9597409512347621,0.0004994544999910842
15,0.23256756152982025,0.15474646075878268,0.0229147085177353,0.002268415962169373,0.10880517078453003,0.10021849674040868,0.00029852338702434923,0.0019227760438871098,0.7180984153461215,0.9862542955326455,0.9732307289096287,0.9732307289096287,0.0004991478310051641
16,0.21965475643382354,0.1433111053666258,0.02253098612517313,0.0021868213329439847,0.10688107777131747,0.09821676064844001,0.00031277216552569613,0.0019315001368735275,0.7461072664359859,0.9879725085910648,0.9799608161862181,0.9799608161862181,0.0004987731841849803
17,0.23687552657781863,0.1460446027369281,0.027251905709310294,0.002268233953737745,0.10472299243625441,0.09661470159684142,0.0004464665537574605,0.0016922227422745057,0.8192656175488789,0.9839633447880866,0.9832951183410287,0.9832951183410287,0.0004983306619552327
18,0.20561778747957515,0.1389358819699755,0.019353678647209615,0.002154853920531429,0.09998039663110149,0.09218407197766108,0.00027949280426072036,0.0017394617263155406,0.8108747044917254,0.9822451317296673,0.9817497479496856,0.9817497479496856,0.0004978203852970802
19,0.20423631855085783,0.13869062436172386,0.01896532563602223,0.002160902584300322,0.09904551603002092,0.09153939210320716,0.00029422918255664153,0.0016558590835730066,0.8702213279678065,0.9908361970217635,0.989397437943617,0.989397437943617,0.0004972424937150663
20,0.19959246068218955,0.13234631906147876,0.01953484279657501,0.0021614785287894455,0.09892403099634876,0.09142329121969606,0.0003166419603956489,0.0016377034616235592,0.8611940298507459,0.9914089347079033,0.9907138889851571,0.9907138889851571,0.0004965971451989791
21,0.19127396726919935,0.13082171670751633,0.017353043836705825,0.002098350275575725,0.09670841414906663,0.08879344243573271,0.00034711999771106547,0.0017184028784706167,0.8302972195589642,0.991981672394043,0.9890052366107199,0.9890052366107199,0.0004958845161806593
22,0.19430889054840686,0.12786506204044118,0.019381513470917745,0.0020751678865719467,0.09604138925195285,0.08847779693872962,0.000293004787200105,0.0016711445070258831,0.8200659444182756,0.9971363115693007,0.991007751902529,0.991007751902529,0.0004951048014857649
23,0.18211462482128268,0.1239657532935049,0.016661067881615334,0.0020409864537856157,0.09127507547605528,0.08392592560346812,0.00026660432690088997,0.0016373341932858778,0.8398058252427181,0.9908361970217635,0.9896231457237473,0.9896231457237473,0.0004942582142805081
24,0.18630562576593138,0.12559942108353758,0.017470431327819825,0.0020740434235217526,0.09328261266152064,0.08577999462411828,0.0002475175815852376,0.0016900162163645573,0.8338150289017338,0.9914089347079033,0.9890825694501727,0.9890825694501727,0.0004933449860133776
25,0.1733956929125817,0.11796468098958333,0.01584585959615271,0.001972505158069087,0.08884363587452396,0.08158295805731865,0.00023436971965881668,0.0016393921142401487,0.820452403393025,0.9971363115693007,0.9892479898028718,0.856366969418667,0.000492365366351863
26,0.180612122778799,0.12080899905535131,0.017214556457170474,0.0020396687626059538,0.09033700563523868,0.08309699474200266,0.00023577431496976957,0.0016331720021319444,0.8519061583577708,0.9982817869415802,0.9913189647441252,0.8524397290002856,0.0004913196231141986
27,0.17017598868974673,0.11496837341707516,0.015806202171674742,0.0019467310188642515,0.0875569687110104,0.08047384290730572,0.00022427121648558557,0.0016025780247243709,0.8150749063670408,0.9971363115693007,0.9922394965566513,0.8579507342572729,0.0004902080421961438
28,0.18576652177798203,0.12115893395118464,0.01885943163454143,0.002007447037042356,0.08754089663494123,0.08054816098586065,0.00024214657087338298,0.0015665739413231747,0.8467898832684821,0.9971363115693007,0.9895055906956559,0.8569141772694806,0.0004890309274928223
29,0.15917952793096404,0.11270313138276143,0.012932290127074796,0.0019198423896739686,0.0860434992230374,0.07912130090812025,0.0002312658964757293,0.0015571001389799598,0.875439477649422,0.9982817869415802,0.9919224524286695,0.8633387536304532,0.00048778860081564096
30,0.16194422104779413,0.11426475375306372,0.013381817917418637,0.0018835715998231975,0.08630274280429431,0.07953012147790765,0.00022407053082332986,0.0015251024001061099,0.8399999999999996,0.9982817869415802,0.9931472962240201,0.8678426999306389,0.00048648140180430845
31,0.15605700125102123,0.10809405956392974,0.013514886962042914,0.0018550074957554637,0.08327085757840715,0.07654695561555423,0.00021961290987589094,0.0015162658212136597,0.8288159771754633,0.9982817869415802,0.9940313091066065,0.8775572048302459,0.0004851096878339824
32,0.162167378344567,0.1126449285768995,0.0139193555108862,0.0019410476185917076,0.08335544427508089,0.07645043450063221,0.0002277477484379287,0.0015554416336791088,0.8038674033149168,0.9999999999999994,0.9941371157460569,0.878131299176052,0.00048367383391756565
33,0.15932505489174836,0.10834729562397875,0.014464791304145764,0.0018957025864545036,0.08198913256531437,0.0752127667778431,0.00022275590083453397,0.0015270244471035626,0.8343705122067971,0.9982817869415802,0.9939490864927026,0.8841240259990502,0.00048217423260318203
34,0.15338230507046569,0.10417193244485294,0.013917765430375642,0.0018637900258980545,0.08159876815532441,0.07483195396114702,0.00022261107253276457,0.0015247451642753564,0.8285035629453679,0.99885452462772,0.9942254174038611,0.8830964145983724,0.00048061129386685764
35,0.15250116485396242,0.10548287185968137,0.013217617327870886,0.0018414815266927084,0.0805643545676312,0.07380666529343008,0.00022016978662112329,0.0015242949819732371,0.8227251296558223,0.9994272623138597,0.9937154816655779,0.884328027396515,0.00047898544500043697
36,0.15192248774509803,0.1055523641748366,0.012989718617956622,0.001849467458288654,0.08019166227140928,0.07339547103330425,0.00022156349424225997,0.0015328752313374828,0.834528933524629,0.9994272623138597,0.9939390482707017,0.8846158952287537,0.0004772971304947662
37,0.1405774484272876,0.10152005463643791,0.010669522659451354,0.0017628015256395528,0.07917363417747358,0.07244538876427907,0.0002241518451980013,0.0015139474879554793,0.8429951690821252,0.9994272623138597,0.993613884791724,0.8882715795770357,0.00047554681191817346
38,0.15015366498161764,0.10416179981107027,0.012910177816752515,0.0018151414160634957,0.07870359077505325,0.07191172509228802,0.00022699047015824667,0.0015277235678898928,0.8381364073006721,0.9994272623138597,0.9939101189046412,0.8895562901279142,0.00047373496779028066
39,0.14152201733558006,0.10053718915951797,0.011322180585923538,0.001754162358302696,0.07837973490833691,0.07164053603598516,0.00022484347194733022,0.001516167126270649,0.8401540683678379,0.9994272623138597,0.9941758329559455,0.8905067253425303,0.00047186209345118134
40,0.15002473320057189,0.10327387791053921,0.013159488229190603,0.001817982492883221,0.07763245322456643,0.07093154229053623,0.0002255013870255018,0.0015061018006667733,0.8409638554216864,0.9994272623138597,0.9944561441154018,0.894730026766086,0.0004699287009260192
41,0.14868084277982027,0.10103201273999184,0.013443026978985157,0.001829791848176445,0.07753622389003022,0.07085000087409259,0.00022312826255057856,0.0015042095113392562,0.8512195121951216,0.9994272623138597,0.9944397813013788,0.8951536660335693,0.0004679353187850058
42,0.14125011169832516,0.10069149241727941,0.0111984510047763,0.0017406289094413806,0.0773371683101948,0.07071504364274953,0.00022050755238798382,0.001490150462170493,0.860029571217348,0.9994272623138597,0.9942393188679485,0.8959716259409498,0.00046588249199891484
43,0.13935921862234477,0.09759290109272876,0.01160942635505028,0.0017345278870825674,0.07710127835268299,0.0705070028328188,0.00021934405872364395,0.0014840608277170999,0.862580326248146,0.9994272623138597,0.9942548292806943,0.8979651384913678,0.00046377078179009215
44,0.14240714677798202,0.1019320618872549,0.011198103505801532,0.0017196555542790032,0.07688649435906106,0.07033691065360421,0.00021897819639793832,0.00147316235247319,0.8690239043824697,0.9994272623138597,0.9943036624960878,0.8990786344261439,0.00046160076547902354
45,0.12546713835273693,0.0928805482153799,0.008702177783243017,0.0016205993353151807,0.07656604580615209,0.07005984358251367,0.00021950699611977337,0.0014619203265777631,0.8720639680159916,0.9994272623138597,0.9942391320117687,0.8992928723479849,0.00045937303632650106
46,0.13301164215686276,0.0961532692504085,0.010051616344576568,0.0016760433421415442,0.07638041700606477,0.06989866791114416,0.00022020289222826782,0.0014552850843424223,0.8724999999999996,0.9994272623138597,0.9943255806164244,0.8996097597580783,0.0004570882033714312
47,0.13963583154616013,0.09661386527267157,0.01203161781909419,0.0017310522740183313,0.07615199122050581,0.06969584138494105,0.00022003138262446817,0.0014490139958784664,0.8685913389746138,0.9994272623138597,0.9944078163252462,0.9014068449755672,0.00045474689126433004
48,0.13718812231924019,0.09370240853502859,0.012210185699213564,0.0017133089452008017,0.07604745442056221,0.06964685504226924,0.00021977382648276955,0.0014353195584345115,0.8716283716283713,0.9994272623138597,0.9943667590330724,0.9020298718981448,0.0004523497400965496
49,0.14105136846405228,0.0968106138939951,0.01242151198044322,0.0017435946495704402,0.07590825369232866,0.06956025873008928,0.00021966799904143684,0.0014222476692002726,0.8755644756648265,0.9994272623138597,0.9943133512462932,0.9028451216372547,0.00044989740522528393
