epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,483.786,0.47192,2.5927,1.01761,0.77327,0.89493,0.90121,0.8643,0.28159,1.18494,0.91992,0.00997389,0.00332463,0.00997389,0.00332463,0.00997389,0.00332463,0.00997389,0.00332463
