epoch,train_loss,train_box,train_cls,train_obj,val_loss,val_box,val_cls,val_obj,precision,recall,map50,map5095,lr
1,4.150728911356209,1.3205812142565359,0.9246680964052287,0.014018478892207925,1.7977181376387539,0.5261033670338866,0.4083473928034578,0.011643146692039488,0.0,0.0,0.26883750952073554,0.26883750952073554,5e-05
2,1.7950508067810458,0.6810738357843137,0.35333451414419936,0.013493277356515523,0.7312632170442033,0.21417081379863226,0.15789428156838842,0.0108523895947016,0.0,0.0,0.6094896607760351,0.6094896607760351,0.0001
3,1.063619536356209,0.5220380795547386,0.16442673627068013,0.012067827212265115,0.4258917129203065,0.19348781042175206,0.0658874396153951,0.008685395753087655,0.0,0.0,0.6218952429405272,0.6218952429405272,0.00015
4,0.8598626429738562,0.505770973754085,0.10527580111634498,0.009567480149611928,0.365168732595226,0.19313370034983168,0.04971336809063509,0.00572373196652763,0.8863636363636297,0.06701030927835049,0.769709515224908,0.769709515224908,0.0002
5,0.78582133374183,0.5054476868872549,0.08396493749680863,0.007124986835554534,0.2750080786475308,0.190241070744926,0.022809319921275367,0.004084761914707823,0.6657754010695182,0.4278350515463915,0.8446214295254133,0.8446214295254133,0.00025
6,0.7328022875816993,0.4997274560866013,0.07002216413909314,0.005753635581022773,0.27214898332341075,0.19042353525961916,0.023433829159446626,0.002855990302098328,0.6439135381114895,0.3241695303550972,0.7407917877646814,0.7407917877646814,0.0003
7,0.7034869025735294,0.5010391135620915,0.06062131146200342,0.005143328897314134,0.2693694847291463,0.18944054338485683,0.023207426268049752,0.0025766656604344577,0.5862275449101794,0.560710194730813,0.7739482584639898,0.7739482584639898,0.00035
8,0.6968092575571896,0.49961256638071894,0.05922833860310075,0.004877255009669883,0.21774061262335406,0.18902427635100333,0.006489811170717051,0.0023117256579393325,0.6179266636487095,0.7817869415807556,0.8605080712493317,0.8605080712493317,0.0004
9,0.6596986060049019,0.5008313546772876,0.04688925400278927,0.004553389705084508,0.28904747020572286,0.1894111824838538,0.030247001118530608,0.0022238205685641737,0.4882108183079055,0.8064146620847648,0.8235468790788438,0.8235468790788438,0.00045000000000000004
10,0.6593057470383987,0.4994431040645425,0.04744972528195849,0.004377634385052849,0.2802958876643007,0.18954819559914882,0.027124160371859534,0.002343803120577138,0.4078549848942597,0.6185567010309275,0.8344825781790565,0.8344825781790565,0.0005
11,0.3944988574857026,0.24288593367034314,0.04787691403058619,0.0019957822911879594,0.2885840436503223,0.18930577599022486,0.03050573274261184,0.001940266893683299,0.4307692307692306,0.7697594501718209,0.8521377083310481,0.8521377083310481,0.000499965894595621
12,0.3518508412479575,0.23675433389501635,0.035907253876231074,0.0018426745545630362,0.2022397669551035,0.18899629472597548,0.0024021726029076654,0.0015092386205502058,0.6836397925506833,0.8304696449026342,0.8880832019735905,0.8880832019735905,0.0004998635877065611
13,0.33844129774305554,0.23869676776960785,0.03088533364090265,0.0017726723664726308,0.198091316202732,0.18918236824747633,0.0009039455514983806,0.001549278023933405,0.6009371339320576,0.8814432989690717,0.9135217390773116,0.9135217390773116,0.000499693107302502
14,0.33192210477941175,0.23511683644812092,0.02994769196105159,0.0017422233531677646,0.19772792546308204,0.18883957380437416,0.0010071816038474287,0.0014667017223232652,0.5850364963503648,0.9180985108820156,0.9373946983865385,0.9373946983865385,0.0004994544999910842
15,0.33393746170343136,0.2481695835886438,0.026330361023447872,0.0016944448932323581,0.19550621424499712,0.18851228701333478,0.000551113829449389,0.0013351464456959402,0.723917995444191,0.9100801832760591,0.9464409870652192,0.9464409870652192,0.0004991478310051641
16,0.31399149177900326,0.23401086345996733,0.024441713445326863,0.0016636867149203431,0.19604428275807262,0.18854233864099468,0.0006889027517318692,0.0013588090210868106,0.6859131859131856,0.9593356242840774,0.9605965869582007,0.9605965869582007,0.0004987731841849803
17,0.3237813712724673,0.2442266327103758,0.02438075651530347,0.0016040415545694189,0.19518663723991342,0.18857441019249832,0.00048330129935144614,0.0012905807978554403,0.6892561983471072,0.9553264604810991,0.9503022780200974,0.9503022780200974,0.0004983306619552327
18,0.3206707324857026,0.24590402241625817,0.02276015702415915,0.001619764091142642,0.19429369658639986,0.18845266076527775,0.0003043918350241551,0.00123196518788599,0.7368884971353016,0.9576174112256581,0.9597805698861256,0.9597805698861256,0.0004978203852970802
19,0.321594318065768,0.25049913194444445,0.021599917941623265,0.001574911479077308,0.19477193554242453,0.18838664749849876,0.0003860104218025407,0.001306814209081777,0.6470345963756176,0.8997709049255437,0.9360258323031113,0.9360258323031113,0.0004972424937150663
20,0.31810199014501633,0.2370752272263072,0.024806629910188564,0.0016504537046345231,0.19459213323244764,0.18848928611844643,0.0003512280510226052,0.001262290865718706,0.683820502264306,0.9513172966781209,0.9327094983615638,0.9327094983615638,0.0004965971451989791
